t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
0,-5.999990366737949,-2.0000020656657216,-2.200000305244215,-0.3216185834318136,0.45359080434026205,0.13842316489116124,0.7073902454336298,-0.0048072700958207695,-0.016303003263501932,0.7064844924561618,-0.011290028470842643,0.000941117032888396,5.1930359273718414e-05,2.7984473614785688,2.798396809839507,2.7983687433597724,2.7984513352920195
2.7754525288612064,-6.096472530934057,-1.863925935956822,-2.1584713293229227,-0.19918517546645254,0.441906157972962,0.09889808650903145,0.7073716242197927,-0.006681995558904387,-0.017886922297112084,0.7064493595178861,-0.010442722610645086,0.0007370379632650402,4.712378932717656e-05,2.8027137269096913,2.8026631484795104,2.802635988137929,2.8027183715464132
5.550905057722413,-6.156224672740558,-1.731355200158113,-2.1287998769162693,-0.07490732023057167,0.4306242107148326,0.058954079241777944,0.7073502050000365,-0.008395557582453162,-0.019372328210077044,0.7064131045594305,-0.009596569048608316,0.0005344846911461969,4.263182872836302e-05,2.806502415634892,2.8064518624988994,2.8064256314341316,2.8065076890072094
8.326357586583619,-6.178693457976295,-1.6021690485368425,-2.1111116266897922,0.049956070619234266,0.41994379344738303,0.019153635582628486,0.7073267930259668,-0.009948369050744352,-0.02075917847272162,0.7063767162245497,-0.008752646478903135,0.00033386895091149275,3.845069705656699e-05,2.8098040733752847,2.8097535996870246,2.8097283144947283,2.8098099189914847
11.101810115444826,-6.163703225957089,-1.4761870220958069,-2.1053635095610597,0.17426756484359474,0.4100371811721056,-0.019996286790470826,0.7073021170111348,-0.011341074637567394,-0.0220475335268063,0.7063410983161067,-0.00791210988819619,0.0001356527459562618,3.457243488697575e-05,2.8126102732643705,2.812559935325406,2.8125356074519616,2.812616620483343
13.877262644306033,-6.111419545670576,-1.3531769793373545,-2.1113603691442573,0.2970007933422613,0.401052847978795,-0.05803863367412264,0.7072768290862183,-0.012574569224751619,-0.0232375601120332,0.7063070674254335,-0.007076198820438059,-5.964439258696171e-05,3.098523264669894e-05,2.814913620321417,2.8148634766473983,2.8148401137441916,2.814920384408376
16.652715173167238,-6.0223158968344634,-1.2328622365368953,-2.12876993279255,0.4172313026924138,0.3931177627690166,-0.0945612882952293,0.7072515051292018,-0.013650018786366392,-0.024329534810830125,0.7062753509005872,-0.006246246483361596,-0.00025143713874151337,2.7673711914160385e-05,2.816707873436746,2.8166579848055386,2.8166355920704116,2.8167149554224236
19.428167702028443,-5.897143095193304,-1.1149280192993696,-2.157136292827175,0.534128547880174,0.38633928178951593,-0.12919272344358881,0.7072266455142399,-0.014568884027271833,-0.025323847788795577,0.7062465851711129,-0.0054236897968597785,-0.00043906494153272816,2.4619164953095653e-05,2.817988086677385,2.8179385161542303,2.8179170976885297,2.817995373021682
22.203620230889648,-5.736901119995816,-0.9990273463556941,-2.195892083406308,0.6469489104188243,0.3808066858388191,-0.1615982334350186,0.7072026763253892,-0.015332947102615858,-0.026221006699580465,0.706221314451126,-0.004610080493808802,-0.0006217812563847026,2.1799758344502495e-05,2.8187507715570614,2.818701584490784,2.818681144702744,2.81875813361658
24.979072759750853,-5.542813036036735,-0.8847864521972277,-2.2443695269828696,0.7550296393924806,0.37659240279263223,-0.1914767151165963,0.7071799510838717,-0.015944341787483354,-0.027021640712693907,0.7061999898469703,-0.0038070973962901584,-0.0007987412384041717,1.919070673702942e-05,2.818994081497695,2.818945345480935,2.818925890568917,2.819001374794961
27.754525288612058,-5.316300733385556,-0.7718098429526175,-2.301810515063905,0.8577836239550356,0.37375294969976675,-0.21855797333516397,0.7071587530398356,-0.016405587514040306,-0.027726504610513108,0.7061829689003205,-0.0030165600049060805,-0.0009689876695167969,1.6764422965924e-05,2.8187180191379855,2.818669803923172,2.818651343475857,2.818725082428467
30.529977817473263,-5.05896223536561,-0.6596850696358666,-2.3673758806105103,0.954694915570242,0.3723296229926471,-0.24260053112823046,0.7071392980815691,-0.016719627748162175,-0.028336482886378613,0.7061705156023461,-0.002240443556456125,-0.001131434858224726,1.4490651162754493e-05,2.8179246662220185,2.81787704358342,2.817859592338219,2.8179313203531513
33.30543034633447,-4.772550349861103,-0.5479872943312518,-2.4401540134950355,1.0453149269088626,0.3723489602009991,-0.2633899281272811,0.7071217383165191,-0.016889873239859972,-0.028852593758756553,0.7061628009193205,-0.0014808957261928826,-0.0012848502118832962,1.233658993587028e-05,2.8166184344920016,2.8165714780225652,2.8165550578285243,2.816624481046279
36.08088287519568,-4.458952460955009,-0.4362837178641314,-2.5191689654792757,1.1292592419362755,0.37382299182214535,-0.28073749202959336,0.7071061663789995,-0.016920250753205,-0.02927599299669101,0.7061599038746539,-0.0007402551758389285,-0.0014278331358282665,1.0267013267958335e-05,2.81480633418001,2.814760119009857,2.8147447610469496,2.8148115538914134
38.856335404056885,-4.120171277540692,-0.32413793191066714,-2.60338818663421,1.2062049784474134,0.37674929755042175,-0.29447956711217543,0.7070926205187201,-0.016815257963549574,-0.029607977428735176,0.7061618132365137,-2.1072178246119868e-05,-0.0015587908602329845,8.244397343971945e-06,2.8124982541562926,2.8124528565775706,2.8124386038907208,2.8125024050859615
41.631787932918094,-3.758306373173033,-0.2111142542387199,-2.6917300303139187,1.2758886502631994,0.3811108767559222,-0.30447718007519714,0.7070810905217323,-0.01658002530459177,-0.029849987980749643,0.7061684298635742,0.0006738684152195739,-0.0016759107328561057,6.2290621365489604e-06,2.80970724435565,2.8096627413359605,2.809649651749102,2.8097100598081104
